일시,province,시군구명칭,약품구분,예측수량,학습모델,학습방법
2026-04,서울,중구,항히스타민제,556284.9754877349,릿지회귀,배깅
2026-04,서울,중랑구,항히스타민제,1421519.8528571955,릿지회귀,배깅
2026-05,서울,강남구,해열진통소염제,7842194.843332185,릿지회귀,배깅
2026-05,서울,강동구,해열진통소염제,6311622.707477391,릿지회귀,배깅
2026-05,서울,강북구,해열진통소염제,2386819.0546100736,릿지회귀,배깅
2026-05,서울,강서구,해열진통소염제,4986977.449905894,릿지회귀,배깅
2026-05,서울,관악구,해열진통소염제,3030194.7792201736,릿지회귀,배깅
2026-05,서울,광진구,해열진통소염제,2877151.1924199453,릿지회귀,배깅
2026-05,서울,구로구,해열진통소염제,3546613.909869051,릿지회귀,배깅
2026-05,서울,금천구,해열진통소염제,1929257.277884376,릿지회귀,배깅
2026-05,서울,노원구,해열진통소염제,4236411.529503328,릿지회귀,배깅
2026-05,서울,도봉구,해열진통소염제,2122408.47911609,릿지회귀,배깅
2026-05,서울,동대문구,해열진통소염제,3670880.458553549,릿지회귀,배깅
2026-05,서울,동작구,해열진통소염제,3155978.481451105,릿지회귀,배깅
2026-05,서울,마포구,해열진통소염제,2303537.559727931,릿지회귀,배깅
2026-05,서울,서대문구,해열진통소염제,2642160.7056278978,릿지회귀,배깅
2026-05,서울,서초구,해열진통소염제,4579502.127695557,릿지회귀,배깅
2026-05,서울,성동구,해열진통소염제,2525355.9701832226,릿지회귀,배깅
2026-05,서울,성북구,해열진통소염제,3198435.83188554,릿지회귀,배깅
2026-05,서울,송파구,해열진통소염제,6005273.021209348,릿지회귀,배깅
2026-05,서울,양천구,해열진통소염제,3479465.6775003886,릿지회귀,배깅
2026-05,서울,영등포구,해열진통소염제,4301916.595727587,릿지회귀,배깅
2026-05,서울,용산구,해열진통소염제,1202165.534778176,릿지회귀,배깅
2026-05,서울,은평구,해열진통소염제,3992491.321719105,릿지회귀,배깅
2026-05,서울,종로구,해열진통소염제,2997114.384390648,릿지회귀,배깅
2026-05,서울,중구,해열진통소염제,1552593.0788503182,릿지회귀,배깅
2026-05,서울,중랑구,해열진통소염제,3242594.669388501,릿지회귀,배깅
2026-05,서울,강남구,진해거담제,4858676.894267791,릿지회귀,배깅
2026-05,서울,강동구,진해거담제,4725952.194751305,릿지회귀,배깅
2026-05,서울,강북구,진해거담제,1709237.596374201,릿지회귀,배깅
2026-05,서울,강서구,진해거담제,4044476.171625584,릿지회귀,배깅
2026-05,서울,관악구,진해거담제,2376270.983007211,릿지회귀,배깅
2026-05,서울,광진구,진해거담제,1966496.209962295,릿지회귀,배깅
2026-05,서울,구로구,진해거담제,3540750.9497738704,릿지회귀,배깅
2026-05,서울,금천구,진해거담제,1513662.3735268146,릿지회귀,배깅
2026-05,서울,노원구,진해거담제,3340587.736133617,릿지회귀,배깅
2026-05,서울,도봉구,진해거담제,1776424.8486142803,릿지회귀,배깅
2026-05,서울,동대문구,진해거담제,2576988.316224395,릿지회귀,배깅
2026-05,서울,동작구,진해거담제,2736869.9225749425,릿지회귀,배깅
2026-05,서울,마포구,진해거담제,2449598.8048563446,릿지회귀,배깅
2026-05,서울,서대문구,진해거담제,2353170.29391396,릿지회귀,배깅
2026-05,서울,서초구,진해거담제,3119256.81886591,릿지회귀,배깅
2026-05,서울,성동구,진해거담제,2087360.8487403512,릿지회귀,배깅
2026-05,서울,성북구,진해거담제,3460684.519475403,릿지회귀,배깅
2026-05,서울,송파구,진해거담제,4960290.284907831,릿지회귀,배깅
2026-05,서울,양천구,진해거담제,2978803.9249694464,릿지회귀,배깅
2026-05,서울,영등포구,진해거담제,3293626.728250488,릿지회귀,배깅
2026-05,서울,용산구,진해거담제,755006.9501241094,릿지회귀,배깅
2026-05,서울,은평구,진해거담제,3029180.4613911454,릿지회귀,배깅
2026-05,서울,종로구,진해거담제,1558653.1352943694,릿지회귀,배깅
2026-05,서울,중구,진해거담제,1060206.414180885,릿지회귀,배깅
2026-05,서울,중랑구,진해거담제,2716849.402598563,릿지회귀,배깅
2026-05,서울,강남구,항히스타민제,2679667.266068844,릿지회귀,배깅
2026-05,서울,강동구,항히스타민제,2151276.0600819653,릿지회귀,배깅
2026-05,서울,강북구,항히스타민제,655052.8202349996,릿지회귀,배깅
2026-05,서울,강서구,항히스타민제,2186683.585119303,릿지회귀,배깅
2026-05,서울,관악구,항히스타민제,1093061.0979179677,릿지회귀,배깅
2026-05,서울,광진구,항히스타민제,894131.9628470589,릿지회귀,배깅
2026-05,서울,구로구,항히스타민제,1394752.217982883,릿지회귀,배깅
2026-05,서울,금천구,항히스타민제,448681.25980458106,릿지회귀,배깅
2026-05,서울,노원구,항히스타민제,1835275.884436963,릿지회귀,배깅
2026-05,서울,도봉구,항히스타민제,869637.7990026157,릿지회귀,배깅
2026-05,서울,동대문구,항히스타민제,1396223.1951717748,릿지회귀,배깅
2026-05,서울,동작구,항히스타민제,1020791.811647098,릿지회귀,배깅
2026-05,서울,마포구,항히스타민제,1248821.4666844185,릿지회귀,배깅
2026-05,서울,서대문구,항히스타민제,939582.662306594,릿지회귀,배깅
2026-05,서울,서초구,항히스타민제,1471615.2442195977,릿지회귀,배깅
2026-05,서울,성동구,항히스타민제,778067.2662050218,릿지회귀,배깅
2026-05,서울,성북구,항히스타민제,1378472.6242341143,릿지회귀,배깅
2026-05,서울,송파구,항히스타민제,2849636.376943842,릿지회귀,배깅
2026-05,서울,양천구,항히스타민제,1422652.6074566892,릿지회귀,배깅
2026-05,서울,영등포구,항히스타민제,1615499.8198741777,릿지회귀,배깅
2026-05,서울,용산구,항히스타민제,382772.4486707123,릿지회귀,배깅
2026-05,서울,은평구,항히스타민제,1491405.9316939872,릿지회귀,배깅
2026-05,서울,종로구,항히스타민제,639718.1089860213,릿지회귀,배깅
2026-05,서울,중구,항히스타민제,293630.5714628279,릿지회귀,배깅
2026-05,서울,중랑구,항히스타민제,1160299.840480985,릿지회귀,배깅
2026-06,서울,강남구,해열진통소염제,7440526.405806582,릿지회귀,배깅
2026-06,서울,강동구,해열진통소염제,5942607.068569128,릿지회귀,배깅
2026-06,서울,강북구,해열진통소염제,2033437.5858796376,릿지회귀,배깅
2026-06,서울,강서구,해열진통소염제,4590443.731859047,릿지회귀,배깅
2026-06,서울,관악구,해열진통소염제,2639084.2245870745,릿지회귀,배깅
2026-06,서울,광진구,해열진통소염제,2508546.959390163,릿지회귀,배깅
2026-06,서울,구로구,해열진통소염제,3147926.784238141,릿지회귀,배깅
2026-06,서울,금천구,해열진통소염제,1553755.2102828987,릿지회귀,배깅
2026-06,서울,노원구,해열진통소염제,3857854.328096912,릿지회귀,배깅
2026-06,서울,도봉구,해열진통소염제,1751809.9535527949,릿지회귀,배깅
2026-06,서울,동대문구,해열진통소염제,3289331.7398538054,릿지회귀,배깅
2026-06,서울,동작구,해열진통소염제,2771448.3131071725,릿지회귀,배깅
2026-06,서울,마포구,해열진통소염제,1918982.7643383285,릿지회귀,배깅
2026-06,서울,서대문구,해열진통소염제,2282695.943971846,릿지회귀,배깅
2026-06,서울,서초구,해열진통소염제,4192171.420585708,릿지회귀,배깅
2026-06,서울,성동구,해열진통소염제,2161980.393493921,릿지회귀,배깅
2026-06,서울,성북구,해열진통소염제,2827453.6624151818,릿지회귀,배깅
2026-06,서울,송파구,해열진통소염제,5558200.266132677,릿지회귀,배깅
2026-06,서울,양천구,해열진통소염제,3072361.007750659,릿지회귀,배깅
2026-06,서울,영등포구,해열진통소염제,3904085.5406232257,릿지회귀,배깅
2026-06,서울,용산구,해열진통소염제,839134.9945778201,릿지회귀,배깅
2026-06,서울,은평구,해열진통소염제,3597591.886279656,릿지회귀,배깅
2026-06,서울,종로구,해열진통소염제,2656789.571391536,릿지회귀,배깅
2026-06,서울,중구,해열진통소염제,1185993.2518234812,릿지회귀,배깅
2026-06,서울,중랑구,해열진통소염제,2864165.313157175,릿지회귀,배깅
2026-06,서울,강남구,진해거담제,4308154.273259077,릿지회귀,배깅
2026-06,서울,강동구,진해거담제,4193417.920872355,릿지회귀,배깅
2026-06,서울,강북구,진해거담제,1296761.1421739426,릿지회귀,배깅
2026-06,서울,강서구,진해거담제,3499939.558607404,릿지회귀,배깅
2026-06,서울,관악구,진해거담제,1904475.9240744612,릿지회귀,배깅
2026-06,서울,광진구,진해거담제,1527900.9686429778,릿지회귀,배깅
2026-06,서울,구로구,진해거담제,3028366.5603135475,릿지회귀,배깅
2026-06,서울,금천구,진해거담제,1077944.3489793204,릿지회귀,배깅
2026-06,서울,노원구,진해거담제,2842523.971018885,릿지회귀,배깅
2026-06,서울,도봉구,진해거담제,1335220.2865348717,릿지회귀,배깅
2026-06,서울,동대문구,진해거담제,2110055.3747870447,릿지회귀,배깅
2026-06,서울,동작구,진해거담제,2297163.3224981534,릿지회귀,배깅
2026-06,서울,마포구,진해거담제,1983410.2264110064,릿지회귀,배깅
2026-06,서울,서대문구,진해거담제,1933153.010094948,릿지회귀,배깅
2026-06,서울,서초구,진해거담제,2623689.1490514134,릿지회귀,배깅
2026-06,서울,성동구,진해거담제,1645798.093376107,릿지회귀,배깅
2026-06,서울,성북구,진해거담제,2960475.202162704,릿지회귀,배깅
2026-06,서울,송파구,진해거담제,4374940.506408659,릿지회귀,배깅
2026-06,서울,양천구,진해거담제,2462377.081266383,릿지회귀,배깅
2026-06,서울,영등포구,진해거담제,2790839.477323197,릿지회귀,배깅
2026-06,서울,용산구,진해거담제,375491.5634497304,릿지회귀,배깅
2026-06,서울,은평구,진해거담제,2535349.8529561083,릿지회귀,배깅
2026-06,서울,종로구,진해거담제,1171864.8620522134,릿지회귀,배깅
2026-06,서울,중구,진해거담제,669176.7135822284,릿지회귀,배깅
2026-06,서울,중랑구,진해거담제,2227255.913780422,릿지회귀,배깅
2026-06,서울,강남구,항히스타민제,2196104.161511455,릿지회귀,배깅
2026-06,서울,강동구,항히스타민제,1700005.3185669268,릿지회귀,배깅
2026-06,서울,강북구,항히스타민제,271519.28803136904,릿지회귀,배깅
2026-06,서울,강서구,항히스타민제,1724009.4918011045,릿지회귀,배깅
2026-06,서울,관악구,항히스타민제,687473.9445893668,릿지회귀,배깅
2026-06,서울,광진구,항히스타민제,504831.67941745336,릿지회귀,배깅
2026-06,서울,구로구,항히스타민제,965951.8220158516,릿지회귀,배깅
2026-06,서울,금천구,항히스타민제,75314.77810705692,릿지회귀,배깅
2026-06,서울,노원구,항히스타민제,1394062.9519525482,릿지회귀,배깅
2026-06,서울,도봉구,항히스타민제,466371.9138296552,릿지회귀,배깅
2026-06,서울,동대문구,항히스타민제,968852.750750242,릿지회귀,배깅
2026-06,서울,동작구,항히스타민제,633574.927468691,릿지회귀,배깅
2026-06,서울,마포구,항히스타민제,826303.8215436918,릿지회귀,배깅
2026-06,서울,서대문구,항히스타민제,551128.5765722404,릿지회귀,배깅
2026-06,서울,서초구,항히스타민제,1034476.4413557914,릿지회귀,배깅
2026-06,서울,성동구,항히스타민제,388524.081430364,릿지회귀,배깅
2026-06,서울,성북구,항히스타민제,951405.6914350912,릿지회귀,배깅
2026-06,서울,송파구,항히스타민제,2354001.5804616525,릿지회귀,배깅
2026-06,서울,양천구,항히스타민제,979162.6669069376,릿지회귀,배깅
2026-06,서울,영등포구,항히스타민제,1178328.9458177094,릿지회귀,배깅
2026-06,서울,용산구,항히스타민제,11246.746793383938,릿지회귀,배깅
2026-06,서울,은평구,항히스타민제,1061041.147964977,릿지회귀,배깅
2026-06,서울,종로구,항히스타민제,280129.83184391435,릿지회귀,배깅
2026-06,서울,중구,항히스타민제,0.0,릿지회귀,배깅
2026-06,서울,중랑구,항히스타민제,736103.2721290943,릿지회귀,배깅
2026-07,서울,강남구,해열진통소염제,7405449.7351858225,릿지회귀,배깅
2026-07,서울,강동구,해열진통소염제,5895101.442563025,릿지회귀,배깅
2026-07,서울,강북구,해열진통소염제,1946809.4378670831,릿지회귀,배깅
2026-07,서울,강서구,해열진통소염제,4517222.747730093,릿지회귀,배깅
2026-07,서울,관악구,해열진통소염제,2559717.8091247017,릿지회귀,배깅
2026-07,서울,광진구,해열진통소염제,2421160.9472730574,릿지회귀,배깅
2026-07,서울,구로구,해열진통소염제,3058959.817446103,릿지회귀,배깅
2026-07,서울,금천구,해열진통소염제,1472889.289595851,릿지회귀,배깅
2026-07,서울,노원구,해열진통소염제,3765141.550035065,릿지회귀,배깅
2026-07,서울,도봉구,해열진통소염제,1664410.3705562584,릿지회귀,배깅
2026-07,서울,동대문구,해열진통소염제,3223483.249884248,릿지회귀,배깅
2026-07,서울,동작구,해열진통소염제,2707864.3419984374,릿지회귀,배깅
2026-07,서울,마포구,해열진통소염제,1809694.1328839292,릿지회귀,배깅
2026-07,서울,서대문구,해열진통소염제,2210230.225087658,릿지회귀,배깅
2026-07,서울,서초구,해열진통소염제,4124021.758974989,릿지회귀,배깅
2026-07,서울,성동구,해열진통소염제,2087055.6342991877,릿지회귀,배깅
2026-07,서울,성북구,해열진통소염제,2739882.1671361406,릿지회귀,배깅
2026-07,서울,송파구,해열진통소염제,5458832.333197576,릿지회귀,배깅
2026-07,서울,양천구,해열진통소염제,2975862.5042482927,릿지회귀,배깅
2026-07,서울,영등포구,해열진통소염제,3818330.9073814326,릿지회귀,배깅
2026-07,서울,용산구,해열진통소염제,757658.9937913085,릿지회귀,배깅
2026-07,서울,은평구,해열진통소염제,3519988.1304630176,릿지회귀,배깅
2026-07,서울,종로구,해열진통소염제,2625088.939956501,릿지회귀,배깅
2026-07,서울,중구,해열진통소염제,1101910.8546701325,릿지회귀,배깅
2026-07,서울,중랑구,해열진통소염제,2783428.810621606,릿지회귀,배깅
2026-07,서울,강남구,진해거담제,4047533.92551482,릿지회귀,배깅
2026-07,서울,강동구,진해거담제,3948837.129971256,릿지회귀,배깅
2026-07,서울,강북구,진해거담제,1137778.6792548622,릿지회귀,배깅
2026-07,서울,강서구,진해거담제,3262029.022462708,릿지회귀,배깅
2026-07,서울,관악구,진해거담제,1721628.4806441765,릿지회귀,배깅
2026-07,서울,광진구,진해거담제,1358404.108087005,릿지회귀,배깅
2026-07,서울,구로구,진해거담제,2804872.097500025,릿지회귀,배깅
2026-07,서울,금천구,진해거담제,925884.9662121648,릿지회귀,배깅
2026-07,서울,노원구,진해거담제,2592827.7066376014,릿지회귀,배깅
2026-07,서울,도봉구,진해거담제,1169256.395391972,릿지회귀,배깅
2026-07,서울,동대문구,진해거담제,1943072.947789432,릿지회귀,배깅
2026-07,서울,동작구,진해거담제,2137168.473269981,릿지회귀,배깅
2026-07,서울,마포구,진해거담제,1768938.194416045,릿지회귀,배깅
2026-07,서울,서대문구,진해거담제,1765296.343729349,릿지회귀,배깅
2026-07,서울,서초구,진해거담제,2410390.760922963,릿지회귀,배깅
2026-07,서울,성동구,진해거담제,1472970.5204099875,릿지회귀,배깅
2026-07,서울,성북구,진해거담제,2706430.6267562923,릿지회귀,배깅
2026-07,서울,송파구,진해거담제,4089755.953074976,릿지회귀,배깅
2026-07,서울,양천구,진해거담제,2254378.5269696554,릿지회귀,배깅
2026-07,서울,영등포구,진해거담제,2579893.636547051,릿지회귀,배깅
2026-07,서울,용산구,진해거담제,253539.937597534,릿지회귀,배깅
2026-07,서울,은평구,진해거담제,2323045.6963017005,릿지회귀,배깅
2026-07,서울,종로구,진해거담제,1076765.5877059863,릿지회귀,배깅
2026-07,서울,중구,진해거담제,541663.8259561711,릿지회귀,배깅
2026-07,서울,중랑구,진해거담제,2025347.0312663144,릿지회귀,배깅
2026-07,서울,강남구,항히스타민제,2045169.3578171136,릿지회귀,배깅
2026-07,서울,강동구,항히스타민제,1550635.8698220393,릿지회귀,배깅
2026-07,서울,강북구,항히스타민제,167091.73942201576,릿지회귀,배깅
2026-07,서울,강서구,항히스타민제,1586436.5751960103,릿지회귀,배깅
2026-07,서울,관악구,항히스타민제,569337.1057779014,릿지회귀,배깅
2026-07,서울,광진구,항히스타민제,395798.1642183629,릿지회귀,배깅
2026-07,서울,구로구,항히스타민제,839902.7585934133,릿지회귀,배깅
2026-07,서울,금천구,항히스타민제,0.0,릿지회귀,배깅
2026-07,서울,노원구,항히스타민제,1240218.1204661594,릿지회귀,배깅
2026-07,서울,도봉구,항히스타민제,355396.53034519363,릿지회귀,배깅
2026-07,서울,동대문구,항히스타민제,848368.199785844,릿지회귀,배깅
2026-07,서울,동작구,항히스타민제,533138.0838827168,릿지회귀,배깅
2026-07,서울,마포구,항히스타민제,694939.5033988961,릿지회귀,배깅
2026-07,서울,서대문구,항히스타민제,459747.9731408671,릿지회귀,배깅
2026-07,서울,서초구,항히스타민제,897024.6391856053,릿지회귀,배깅
2026-07,서울,성동구,항히스타민제,278831.4530026942,릿지회귀,배깅
2026-07,서울,성북구,항히스타민제,816737.2734467419,릿지회귀,배깅
2026-07,서울,송파구,항히스타민제,2186157.672189495,릿지회귀,배깅
2026-07,서울,양천구,항히스타민제,853003.8913347125,릿지회귀,배깅
2026-07,서울,영등포구,항히스타민제,1049617.6268646708,릿지회귀,배깅
2026-07,서울,용산구,항히스타민제,0.0,릿지회귀,배깅
2026-07,서울,은평구,항히스타민제,923332.6540476144,릿지회귀,배깅
2026-07,서울,종로구,항히스타민제,194644.4565669372,릿지회귀,배깅
2026-07,서울,중구,항히스타민제,0.0,릿지회귀,배깅
2026-07,서울,중랑구,항히스타민제,606288.4160320167,릿지회귀,배깅
2026-08,서울,강남구,해열진통소염제,7404577.045968736,릿지회귀,배깅
2026-08,서울,강동구,해열진통소염제,5908417.716003678,릿지회귀,배깅
2026-08,서울,강북구,해열진통소염제,1959242.9559573575,릿지회귀,배깅
2026-08,서울,강서구,해열진통소염제,4538130.529465754,릿지회귀,배깅
2026-08,서울,관악구,해열진통소염제,2577654.1359073003,릿지회귀,배깅
2026-08,서울,광진구,해열진통소염제,2433298.8478758032,릿지회귀,배깅
2026-08,서울,구로구,해열진통소염제,3073378.302369499,릿지회귀,배깅
2026-08,서울,금천구,해열진통소염제,1495196.6274478754,릿지회귀,배깅
2026-08,서울,노원구,해열진통소염제,3759771.168358448,릿지회귀,배깅
2026-08,서울,도봉구,해열진통소염제,1684904.494999443,릿지회귀,배깅
2026-08,서울,동대문구,해열진통소염제,3236874.430285345,릿지회귀,배깅
2026-08,서울,동작구,해열진통소염제,2715488.4081768254,릿지회귀,배깅
2026-08,서울,마포구,해열진통소염제,1814340.5343805605,릿지회귀,배깅
2026-08,서울,서대문구,해열진통소염제,2223940.2588205864,릿지회귀,배깅
2026-08,서울,서초구,해열진통소염제,4138868.606603169,릿지회귀,배깅
2026-08,서울,성동구,해열진통소염제,2092631.286985776,릿지회귀,배깅
2026-08,서울,성북구,해열진통소염제,2740867.5396030303,릿지회귀,배깅
2026-08,서울,송파구,해열진통소염제,5457913.60590866,릿지회귀,배깅
2026-08,서울,양천구,해열진통소염제,2986445.5825085016,릿지회귀,배깅
2026-08,서울,영등포구,해열진통소염제,3833230.987616072,릿지회귀,배깅
2026-08,서울,용산구,해열진통소염제,766975.2025091858,릿지회귀,배깅
2026-08,서울,은평구,해열진통소염제,3539547.699047768,릿지회귀,배깅
2026-08,서울,종로구,해열진통소염제,2626600.453934467,릿지회귀,배깅
2026-08,서울,중구,해열진통소염제,1104968.099733961,릿지회귀,배깅
2026-08,서울,중랑구,해열진통소염제,2799361.469946884,릿지회귀,배깅
2026-08,서울,강남구,진해거담제,3926578.3498074654,릿지회귀,배깅
2026-08,서울,강동구,진해거담제,3839785.3553829887,릿지회귀,배깅
2026-08,서울,강북구,진해거담제,1107560.032343329,릿지회귀,배깅
2026-08,서울,강서구,진해거담제,3175612.737544639,릿지회귀,배깅
2026-08,서울,관악구,진해거담제,1676197.839541366,릿지회귀,배깅
2026-08,서울,광진구,진해거담제,1323227.525324908,릿지회귀,배깅
2026-08,서울,구로구,진해거담제,2740082.020334954,릿지회귀,배깅
2026-08,서울,금천구,진해거담제,907764.728993692,릿지회귀,배깅
2026-08,서울,노원구,진해거담제,2500397.4254236277,릿지회귀,배깅
2026-08,서울,도봉구,진해거담제,1143785.2079707168,릿지회귀,배깅
2026-08,서울,동대문구,진해거담제,1911865.085400902,릿지회귀,배깅
2026-08,서울,동작구,진해거담제,2091754.3354353115,릿지회귀,배깅
2026-08,서울,마포구,진해거담제,1696177.501138504,릿지회귀,배깅
2026-08,서울,서대문구,진해거담제,1719784.380498818,릿지회귀,배깅
2026-08,서울,서초구,진해거담제,2323162.709779066,릿지회귀,배깅
2026-08,서울,성동구,진해거담제,1421197.510263887,릿지회귀,배깅
2026-08,서울,성북구,진해거담제,2604265.3045589835,릿지회귀,배깅
2026-08,서울,송파구,진해거담제,3956747.813507207,릿지회귀,배깅
2026-08,서울,양천구,진해거담제,2185805.611085123,릿지회귀,배깅
2026-08,서울,영등포구,진해거담제,2510115.9174401923,릿지회귀,배깅
2026-08,서울,용산구,진해거담제,239272.68591052215,릿지회귀,배깅
2026-08,서울,은평구,진해거담제,2268329.944174363,릿지회귀,배깅
2026-08,서울,종로구,진해거담제,1057567.8813660948,릿지회귀,배깅
2026-08,서울,중구,진해거담제,525661.7886057318,릿지회귀,배깅
2026-08,서울,중랑구,진해거담제,1973777.9251475933,릿지회귀,배깅
2026-08,서울,강남구,항히스타민제,2024895.9607847184,릿지회귀,배깅
2026-08,서울,강동구,항히스타민제,1540609.7224321666,릿지회귀,배깅
2026-08,서울,강북구,항히스타민제,177046.67312063096,릿지회귀,배깅
2026-08,서울,강서구,항히스타민제,1570625.824814244,릿지회귀,배깅
2026-08,서울,관악구,항히스타민제,569901.6252365237,릿지회귀,배깅
2026-08,서울,광진구,항히스타민제,400619.3996272134,릿지회귀,배깅
2026-08,서울,구로구,항히스타민제,836089.4009630383,릿지회귀,배깅
2026-08,서울,금천구,항히스타민제,8594.064028595,릿지회귀,배깅
2026-08,서울,노원구,항히스타민제,1218347.6147027696,릿지회귀,배깅
2026-08,서울,도봉구,항히스타민제,364335.269499555,릿지회귀,배깅
2026-08,서울,동대문구,항히스타민제,845753.2753355292,릿지회귀,배깅
2026-08,서울,동작구,항히스타민제,543856.408319543,릿지회귀,배깅
2026-08,서울,마포구,항히스타민제,688474.3991672111,릿지회귀,배깅
2026-08,서울,서대문구,항히스타민제,471591.66246173176,릿지회귀,배깅
2026-08,서울,서초구,항히스타민제,883674.3596376583,릿지회귀,배깅
2026-08,서울,성동구,항히스타민제,277948.43803881475,릿지회귀,배깅
2026-08,서울,성북구,항히스타민제,804932.2552299594,릿지회귀,배깅
2026-08,서울,송파구,항히스타민제,2142724.263013431,릿지회귀,배깅
2026-08,서울,양천구,항히스타민제,843849.9205801092,릿지회귀,배깅
2026-08,서울,영등포구,항히스타민제,1039365.9445138203,릿지회귀,배깅
2026-08,서울,용산구,항히스타민제,0.0,릿지회귀,배깅
2026-08,서울,은평구,항히스타민제,917421.2861854712,릿지회귀,배깅
2026-08,서울,종로구,항히스타민제,206057.5011276593,릿지회귀,배깅
2026-08,서울,중구,항히스타민제,0.0,릿지회귀,배깅
